LEAD_ID,RAW_INDUSTRY,EMPLOYEE_COUNT,ANNUAL_REVENUE,CREATED_DATE,total_engagements,unique_actions,days_since_nonconv,lead_score,lead_age
693,Finance,2350,28.36,14-03-2025,4,2,60,0.09,92
694,Technology,1125,5.4,27-04-2025,5,3,23,1.00,48
695,Retail,1220,64.66,19-03-2025,5,3,42,1.00,87
696,Retail,4065,41.12,05-04-2025,2,1,9,0.01,70
697,Healthcare,1614,66.05,15-04-2025,4,2,999,1.00,60
698,Manufacturing,877,55.18,25-01-2025,5,2,70,0.99,140
699,Retail,2086,65.38,22-02-2025,2,2,62,0.96,112
700,Healthcare,1033,10.34,20-01-2025,2,1,999,0.99,145
701,Retail,3370,39.61,27-02-2025,5,4,48,1.00,107
702,Healthcare,66,22.59,06-05-2025,4,3,58,1.00,39
703,Technology,4861,82.44,15-02-2025,5,3,26,1.00,119
704,Healthcare,2840,25.65,15-05-2025,2,2,36,0.96,30
705,Finance,2419,21.94,31-01-2025,5,3,56,1.00,134
706,Technology,4882,13.91,28-05-2025,4,3,84,1.00,17
707,Technology,1821,93.52,05-03-2025,5,3,83,1.00,101
708,Finance,2782,20.79,07-03-2025,2,2,137,1.00,99
709,Retail,1060,79.77,29-01-2025,3,3,49,1.00,136
710,Retail,1220,64.66,22-04-2025,4,3,23,1.00,53
711,Healthcare,3115,25.15,08-05-2025,1,1,999,1.00,37
712,Finance,1819,16.68,10-05-2025,5,3,68,1.00,35
713,Retail,4824,33.96,18-01-2025,5,2,23,0.95,147
714,Manufacturing,1180,35.46,14-05-2025,2,2,27,0.07,31
715,Healthcare,1923,65.61,13-01-2025,3,2,999,1.00,152
716,Finance,2906,62,06-03-2025,4,3,11,1.00,100
717,Manufacturing,2163,11.16,05-03-2025,5,2,35,1.00,101
718,Retail,3370,39.61,02-02-2025,5,2,104,0.99,132
719,Healthcare,3108,44.24,02-06-2025,1,1,999,1.00,12
720,Healthcare,1614,66.05,14-05-2025,4,3,134,1.00,31
721,Healthcare,1997,31.91,09-01-2025,4,3,23,0.99,156
722,Healthcare,3115,25.15,19-05-2025,2,2,999,1.00,26
723,Retail,2442,36.44,31-05-2025,5,3,8,1.00,14
724,Manufacturing,4464,47.4,10-04-2025,2,2,159,1.00,65
725,Manufacturing,3889,62.64,13-05-2025,4,2,15,0.93,32
726,Manufacturing,2163,11.16,17-04-2025,2,2,76,0.10,58
727,Finance,3300,45.9,14-01-2025,1,1,999,1.00,151
728,Finance,544,12.03,22-03-2025,1,1,999,1.00,84
729,Manufacturing,3179,48.67,18-01-2025,2,2,141,1.00,147
730,Retail,4896,95.33,31-03-2025,4,3,120,1.00,75
731,Retail,2306,79.09,01-03-2025,1,1,33,0.00,105
732,Retail,1187,16.93,17-04-2025,5,3,66,1.00,58
733,Retail,3370,39.61,08-04-2025,3,2,84,0.98,67
734,Manufacturing,3979,28.56,24-04-2025,3,3,128,1.00,51
735,Retail,3929,54.46,16-01-2025,5,4,105,1.00,149
736,Healthcare,66,22.59,01-05-2025,1,1,999,1.00,44
737,Healthcare,309,16.51,11-01-2025,3,2,74,0.97,154
738,Retail,579,15.81,16-01-2025,4,3,38,1.00,149
739,Manufacturing,3956,61.48,08-02-2025,1,1,14,0.00,126
740,Technology,289,16.84,03-05-2025,2,2,39,0.98,42
741,Healthcare,4329,96.66,11-02-2025,1,1,999,1.00,123
742,Healthcare,309,16.51,31-05-2025,3,3,78,0.99,14
743,Technology,2499,84.55,01-05-2025,4,2,93,0.98,44
744,Technology,2290,77.14,19-01-2025,5,3,13,1.00,146
745,Manufacturing,948,92.54,14-02-2025,5,3,40,1.00,120
746,Technology,1335,40.6,15-05-2025,3,2,21,0.97,30
747,Retail,2306,79.09,06-04-2025,1,1,58,0.00,69
748,Technology,3090,84.23,02-06-2025,3,3,21,1.00,12
749,Manufacturing,730,97.44,21-01-2025,4,3,127,1.00,144
750,Finance,3621,39.09,17-04-2025,2,2,124,1.00,58
751,Manufacturing,1180,35.46,01-01-2025,1,1,17,0.04,164
752,Healthcare,1614,66.05,12-04-2025,2,2,40,0.98,63
753,Healthcare,4846,88.54,05-02-2025,2,1,76,0.01,129
754,Technology,4269,60.28,10-05-2025,1,1,999,1.00,35
755,Technology,686,53.66,15-04-2025,3,3,38,1.00,60
756,Finance,2357,76.68,17-01-2025,3,3,68,1.00,148
757,Technology,4167,97.32,15-02-2025,5,3,65,1.00,119
758,Manufacturing,1508,57.9,27-03-2025,4,4,9,1.00,79
759,Finance,611,18.09,16-04-2025,3,1,77,0.04,59
760,Manufacturing,2549,26.93,24-05-2025,5,3,11,1.00,21
761,Healthcare,66,22.59,02-02-2025,3,2,48,0.12,132
762,Retail,1236,33.92,01-02-2025,5,4,13,1.00,133
763,Finance,2782,20.79,22-04-2025,3,3,46,1.00,53
764,Finance,1735,91.39,09-01-2025,5,3,95,1.00,156
765,Finance,2672,22.28,30-03-2025,5,4,60,1.00,76
766,Technology,899,99.53,10-04-2025,2,1,999,1.00,65
767,Technology,4861,82.44,30-05-2025,2,2,93,0.97,15
768,Healthcare,3847,12.8,25-01-2025,2,2,6,0.08,140
769,Retail,4392,95.42,03-04-2025,3,2,58,0.94,72
770,Manufacturing,730,97.44,01-01-2025,2,2,20,0.94,164
771,Technology,4882,13.91,08-02-2025,5,3,68,1.00,126
772,Healthcare,2502,33.98,13-03-2025,1,1,999,1.00,93
773,Retail,4358,91.26,31-01-2025,3,2,31,0.94,134
774,Technology,551,30.75,09-02-2025,5,2,57,1.00,125
775,Healthcare,1992,95.73,01-03-2025,5,3,34,1.00,105
776,Retail,3857,9.51,24-05-2025,5,2,36,0.96,21
777,Retail,4065,41.12,13-04-2025,5,2,73,0.99,62
778,Manufacturing,3413,37.03,06-02-2025,2,2,42,0.95,128
779,Technology,1193,37.3,18-05-2025,2,2,7,0.99,27
780,Retail,3857,9.51,10-03-2025,2,1,999,0.99,96
781,Healthcare,1048,19.87,06-01-2025,5,3,25,1.00,159
782,Manufacturing,3889,62.64,09-01-2025,4,2,99,0.97,156
783,Finance,1092,82.47,25-02-2025,2,2,999,1.00,109
784,Healthcare,2560,15.33,27-01-2025,5,3,100,1.00,138
785,Retail,4824,33.96,14-05-2025,1,1,44,0.01,31
786,Technology,1465,69.07,02-02-2025,2,2,999,1.00,132
787,Technology,4882,13.91,23-01-2025,5,2,84,0.96,142
788,Healthcare,3115,25.15,14-04-2025,4,4,54,1.00,61
789,Technology,1705,35.19,10-04-2025,1,1,999,1.00,65
790,Finance,2806,97.37,19-01-2025,4,3,22,1.00,146
791,Retail,4509,65.56,10-03-2025,5,3,147,1.00,96
792,Retail,1484,35.86,08-04-2025,4,3,113,1.00,67
793,Finance,3412,90.81,22-05-2025,1,1,152,0.00,23
794,Finance,1092,82.47,13-02-2025,2,2,125,0.97,121
795,Retail,798,82.08,20-04-2025,4,3,20,1.00,55
796,Finance,3992,70.58,21-05-2025,3,2,8,0.94,24
797,Manufacturing,3584,68.76,02-05-2025,4,2,6,0.97,43
798,Manufacturing,4080,63.76,29-01-2025,4,3,22,1.00,136
799,Retail,4509,65.56,05-02-2025,3,3,77,1.00,129
800,Healthcare,4846,88.54,29-05-2025,3,3,43,1.00,16
801,Retail,1026,25.96,13-02-2025,3,2,21,0.05,121
802,Finance,2450,31.17,25-03-2025,1,1,66,0.00,81
803,Manufacturing,4464,47.4,22-05-2025,2,2,20,0.10,23
804,Healthcare,2616,64.37,27-03-2025,1,1,999,1.00,79
805,Technology,1193,37.3,19-02-2025,4,3,62,1.00,115
806,Manufacturing,4448,55.84,07-06-2025,3,2,35,0.97,7
807,Technology,4167,97.32,30-01-2025,5,3,29,1.00,135
808,Retail,3590,59.94,09-01-2025,2,2,108,0.96,156
809,Technology,1838,59.45,01-03-2025,3,2,43,0.97,105
810,Retail,2306,79.09,15-01-2025,5,3,34,1.00,150
811,Retail,4509,65.56,04-05-2025,3,2,42,0.96,41
812,Technology,1465,69.07,30-05-2025,1,1,999,1.00,15
813,Technology,2290,77.14,22-03-2025,2,1,18,0.01,84
814,Healthcare,1048,19.87,10-04-2025,1,1,10,0.00,65
815,Manufacturing,4464,47.4,30-01-2025,1,1,999,1.00,135
816,Technology,551,30.75,13-01-2025,5,2,60,0.99,152
817,Technology,552,3.19,24-05-2025,2,2,78,0.98,21
818,Healthcare,4329,96.66,08-05-2025,2,1,999,0.99,37
819,Healthcare,915,35.3,16-03-2025,5,3,117,1.00,90
820,Finance,1189,9.56,19-03-2025,2,1,999,1.00,87
821,Technology,1193,37.3,29-03-2025,4,3,38,1.00,77
822,Retail,1060,79.77,24-02-2025,5,2,136,1.00,110
823,Healthcare,565,29,15-04-2025,5,4,21,1.00,60
824,Retail,2086,65.38,11-03-2025,2,2,999,1.00,95
825,Finance,3300,45.9,14-01-2025,4,3,22,1.00,151
826,Technology,1705,35.19,27-04-2025,1,1,151,0.00,48
827,Retail,1484,35.86,19-03-2025,3,2,35,0.09,87
828,Healthcare,1498,90.7,11-04-2025,4,3,90,1.00,64
829,Healthcare,66,22.59,21-03-2025,3,3,120,1.00,85
830,Manufacturing,615,13.97,15-01-2025,4,3,46,1.00,150
831,Retail,2442,36.44,17-04-2025,2,1,999,0.98,58
832,Healthcare,71,23.98,07-04-2025,2,2,143,1.00,68
833,Retail,1220,64.66,07-06-2025,4,3,68,1.00,7
834,Finance,974,69.83,25-01-2025,2,2,46,0.97,140
835,Technology,2548,59.13,03-01-2025,3,3,163,1.00,162
836,Finance,2752,47.4,28-03-2025,1,1,134,0.01,78
837,Retail,798,82.08,04-06-2025,4,4,106,1.00,10
838,Healthcare,1992,95.73,22-03-2025,2,1,119,0.01,84
839,Retail,4542,2.82,08-02-2025,5,2,9,0.98,126
840,Manufacturing,3520,9.01,30-01-2025,4,2,5,0.09,135
841,Technology,4882,13.91,16-02-2025,1,1,155,0.02,118
842,Retail,2642,93.85,24-04-2025,1,1,96,0.01,51
843,Technology,1838,59.45,13-03-2025,2,2,27,0.13,93
844,Manufacturing,4464,47.4,25-04-2025,2,2,999,1.00,50
845,Manufacturing,1772,91.6,16-03-2025,2,2,161,0.99,90
846,Healthcare,2538,28.48,28-05-2025,5,2,33,0.10,17
847,Manufacturing,2176,25.78,04-01-2025,3,3,43,1.00,161
848,Retail,4999,70.43,28-03-2025,2,2,99,0.96,78
849,Retail,4824,33.96,14-05-2025,4,2,999,0.99,31
850,Retail,4542,2.82,20-03-2025,4,2,999,1.00,86
851,Technology,1125,5.4,27-01-2025,1,1,999,0.99,138
852,Finance,1247,12.7,15-01-2025,5,3,54,1.00,150
853,Manufacturing,3413,37.03,12-04-2025,4,3,59,0.99,63
854,Technology,2548,59.13,14-04-2025,2,2,10,0.99,61
855,Healthcare,1498,90.7,10-01-2025,2,1,91,0.02,155
856,Manufacturing,3179,48.67,16-04-2025,1,1,999,1.00,59
857,Retail,3863,61.14,19-01-2025,3,2,60,0.98,146
858,Healthcare,2495,3.09,10-02-2025,5,3,137,1.00,124
859,Healthcare,1498,90.7,30-03-2025,1,1,21,0.01,76
860,Technology,1833,5.96,07-05-2025,5,3,59,1.00,38
861,Retail,2837,53.64,07-04-2025,1,1,999,1.00,68
862,Technology,3090,84.23,24-05-2025,4,4,10,0.99,21
863,Finance,3816,97.59,17-05-2025,5,3,25,0.99,28
864,Healthcare,1997,31.91,14-03-2025,5,3,25,1.00,92
865,Healthcare,1614,66.05,16-01-2025,4,2,999,1.00,149
866,Manufacturing,3956,61.48,26-05-2025,5,3,50,1.00,19
867,Manufacturing,2347,47.88,05-03-2025,2,2,133,1.00,101
868,Manufacturing,2794,66.52,21-05-2025,3,3,36,1.00,24
869,Manufacturing,2347,47.88,09-02-2025,1,1,68,0.00,125
870,Healthcare,3756,2.93,23-03-2025,5,3,96,1.00,83
871,Technology,552,3.19,02-05-2025,4,2,999,1.00,43
872,Healthcare,4329,96.66,19-01-2025,4,3,12,1.00,146
873,Technology,2548,59.13,13-02-2025,4,3,53,1.00,121
874,Retail,2837,53.64,07-04-2025,4,3,54,1.00,68
875,Retail,2442,36.44,22-02-2025,4,4,59,1.00,112
876,Retail,1220,64.66,06-01-2025,2,2,21,0.09,159
877,Finance,1819,16.68,21-05-2025,1,1,147,0.00,24
878,Finance,3470,34.31,20-02-2025,1,1,148,0.01,114
879,Finance,2806,97.37,16-04-2025,2,1,999,1.00,59
880,Healthcare,3115,25.15,04-03-2025,4,4,99,1.00,102
881,Healthcare,915,35.3,06-03-2025,3,2,73,0.97,100
882,Retail,3857,9.51,21-03-2025,1,1,999,1.00,85
883,Healthcare,2502,33.98,11-02-2025,2,2,114,1.00,123
884,Healthcare,71,23.98,08-01-2025,4,2,16,0.92,157
885,Finance,1162,47.33,17-01-2025,5,2,999,1.00,148
886,Retail,3863,61.14,09-02-2025,1,1,999,1.00,125
887,Finance,3267,75.04,28-02-2025,5,3,62,1.00,106
888,Technology,133,58.87,30-05-2025,2,2,25,0.10,15
889,Finance,3992,70.58,16-04-2025,5,3,68,1.00,59
890,Technology,1554,71.22,16-03-2025,1,1,30,0.00,90
891,Finance,2445,42.86,17-02-2025,5,2,999,1.00,117
892,Manufacturing,1508,57.9,06-01-2025,4,3,11,1.00,159
893,Manufacturing,107,60.39,27-01-2025,2,2,133,1.00,138
894,Healthcare,627,18.93,23-01-2025,2,1,8,0.04,142
895,Finance,3412,90.81,03-02-2025,3,2,60,0.98,131
896,Healthcare,3265,16.83,08-04-2025,5,4,72,1.00,67
897,Finance,3621,39.09,25-02-2025,2,1,999,1.00,109
898,Finance,4686,17.72,01-01-2025,4,2,123,0.98,164
899,Healthcare,165,39.99,14-01-2025,3,2,121,0.99,151
900,Technology,1821,93.52,27-02-2025,2,2,129,0.98,107
901,Finance,284,79.67,24-01-2025,4,4,20,1.00,141
902,Finance,2445,42.86,13-02-2025,5,3,64,1.00,121
903,Healthcare,1048,19.87,07-05-2025,5,3,46,1.00,38
904,Finance,3621,39.09,15-04-2025,4,2,9,0.98,60
905,Retail,887,98.9,26-03-2025,2,1,999,1.00,80
906,Manufacturing,3520,9.01,07-04-2025,1,1,152,0.01,68
907,Retail,4542,2.82,19-02-2025,5,4,39,1.00,115
908,Healthcare,3756,2.93,10-01-2025,4,2,124,1.00,155
909,Retail,4509,65.56,22-04-2025,5,4,143,1.00,53
910,Healthcare,309,16.51,11-04-2025,1,1,124,0.00,64
911,Manufacturing,4275,34.74,09-04-2025,2,2,141,1.00,66
912,Technology,1838,59.45,03-01-2025,5,3,46,1.00,162
913,Manufacturing,3520,9.01,13-02-2025,4,2,130,0.99,121
914,Healthcare,4329,96.66,18-05-2025,3,2,115,0.05,27
915,Finance,2450,31.17,05-01-2025,4,2,999,0.99,160
916,Healthcare,1625,50.21,14-02-2025,1,1,999,1.00,120
917,Finance,4545,31.7,10-02-2025,4,2,18,0.96,124
918,Finance,3470,34.31,29-03-2025,3,3,134,1.00,77
919,Technology,1425,29.06,10-01-2025,4,4,47,1.00,155
920,Finance,3300,45.9,25-01-2025,1,1,999,1.00,140
921,Healthcare,309,16.51,03-03-2025,5,2,999,1.00,103
922,Manufacturing,2347,47.88,12-04-2025,4,3,163,1.00,63
923,Retail,1187,16.93,29-01-2025,1,1,38,0.00,136
924,Manufacturing,4464,47.4,12-05-2025,2,2,63,0.89,33
925,Manufacturing,4080,63.76,25-02-2025,2,2,26,0.11,109
926,Retail,4509,65.56,30-04-2025,2,2,153,0.99,45
927,Technology,1554,71.22,03-01-2025,2,1,999,1.00,162
928,Healthcare,557,67.79,08-04-2025,2,2,112,0.99,67
929,Manufacturing,107,60.39,21-02-2025,2,2,110,0.98,113
930,Manufacturing,493,71.03,05-06-2025,4,3,15,1.00,9
931,Technology,4496,74.35,06-05-2025,5,3,67,1.00,39
932,Retail,1009,54.93,05-05-2025,4,3,55,1.00,40
933,Finance,1819,16.68,18-05-2025,1,1,64,0.01,27
934,Finance,2528,65.09,04-05-2025,5,2,31,0.15,41
935,Technology,385,5.22,11-02-2025,1,1,119,0.02,123
936,Retail,2154,74.24,18-01-2025,4,2,66,0.12,147
937,Healthcare,1033,10.34,04-04-2025,1,1,58,0.00,71
938,Healthcare,2840,25.65,30-04-2025,5,2,50,0.95,45
939,Technology,1335,40.6,23-04-2025,4,2,29,0.98,52
940,Retail,2837,53.64,20-01-2025,2,2,47,0.12,145
941,Manufacturing,1066,81.28,22-02-2025,2,2,120,0.12,112
942,Finance,1189,9.56,04-04-2025,5,3,68,1.00,71
943,Retail,3863,61.14,11-04-2025,3,3,23,1.00,64
944,Finance,611,18.09,15-01-2025,2,2,127,1.00,150
945,Retail,4509,65.56,03-02-2025,3,2,29,1.00,131
946,Technology,2290,77.14,24-01-2025,1,1,999,1.00,141
947,Healthcare,3914,43.34,31-01-2025,3,2,17,0.97,134
948,Finance,4457,91.71,22-05-2025,1,1,999,0.99,23
949,Retail,2086,65.38,27-01-2025,4,4,147,1.00,138
950,Finance,3295,7.4,01-04-2025,5,3,53,1.00,74
951,Healthcare,3484,79.91,17-03-2025,3,2,128,0.99,89
952,Finance,1189,9.56,15-03-2025,2,1,999,1.00,91
953,Retail,4999,70.43,24-01-2025,3,3,11,1.00,141
954,Technology,551,30.75,13-03-2025,5,3,8,1.00,93
955,Retail,4509,65.56,20-01-2025,4,3,46,1.00,145
956,Healthcare,2538,28.48,21-01-2025,4,3,88,1.00,144
957,Finance,1092,82.47,07-06-2025,4,4,45,1.00,7
958,Healthcare,1048,19.87,09-01-2025,3,3,55,1.00,156
959,Manufacturing,3179,48.67,04-02-2025,3,2,67,0.11,130
960,Retail,2442,36.44,07-02-2025,5,3,6,1.00,127
961,Manufacturing,493,71.03,03-06-2025,3,1,75,0.05,11
962,Healthcare,1498,90.7,07-03-2025,3,1,999,1.00,99
963,Retail,1026,25.96,16-03-2025,4,2,12,0.06,90
964,Technology,2912,2.56,16-05-2025,3,3,108,1.00,29
965,Finance,3527,48.02,25-04-2025,4,3,30,1.00,50
966,Healthcare,3847,12.8,01-03-2025,2,2,125,1.00,105
967,Retail,1026,25.96,02-01-2025,1,1,999,1.00,163
968,Healthcare,557,67.79,31-05-2025,1,1,999,0.99,14
969,Finance,4686,17.72,04-02-2025,2,2,100,0.10,130
970,Retail,3590,59.94,31-03-2025,4,3,46,1.00,75
971,Technology,686,53.66,25-01-2025,5,3,46,1.00,140
972,Manufacturing,177,47.55,17-02-2025,3,1,999,0.99,117
973,Finance,2419,21.94,22-05-2025,3,2,109,0.11,23
974,Technology,1705,35.19,17-01-2025,2,2,101,0.94,148
975,Technology,2232,52.35,19-03-2025,3,2,7,0.98,87
976,Retail,3863,61.14,04-03-2025,3,2,20,0.97,102
977,Finance,3295,7.4,24-01-2025,3,2,999,1.00,141
978,Manufacturing,2163,11.16,06-03-2025,2,2,999,1.00,100
979,Technology,4496,74.35,17-04-2025,4,3,45,0.99,58
980,Technology,133,58.87,02-04-2025,4,3,45,0.99,73
981,Healthcare,1986,53.35,11-01-2025,3,2,66,0.98,154
982,Finance,4686,17.72,14-01-2025,5,3,78,1.00,151
983,Retail,4509,65.56,22-04-2025,4,3,41,1.00,53
984,Technology,2499,84.55,23-01-2025,4,3,15,1.00,142
985,Finance,544,12.03,08-03-2025,2,2,999,1.00,98
986,Finance,1735,91.39,20-02-2025,3,2,15,0.11,114
987,Healthcare,1614,66.05,01-03-2025,3,2,55,0.99,105
988,Manufacturing,1066,81.28,14-03-2025,2,2,999,1.00,92
989,Finance,1819,16.68,02-04-2025,5,3,94,1.00,73
990,Finance,177,82.86,23-03-2025,1,1,999,0.99,83
991,Manufacturing,4080,63.76,18-03-2025,1,1,999,1.00,88
992,Technology,551,30.75,12-01-2025,3,3,61,1.00,153
993,Manufacturing,3889,62.64,13-05-2025,5,3,116,1.00,32
994,Finance,3992,70.58,07-03-2025,2,1,97,0.02,99
995,Finance,974,69.83,20-05-2025,2,2,63,0.97,25
996,Healthcare,2840,25.65,08-01-2025,2,2,58,0.97,157
997,Retail,2154,74.24,12-04-2025,5,3,48,1.00,63
998,Technology,2548,59.13,21-03-2025,2,2,39,0.94,85
999,Technology,941,77.28,24-04-2025,3,3,150,1.00,51
1000,Technology,1425,29.06,26-02-2025,4,3,59,1.00,108
